img_path,y_true,attr_true,y_pred,p_0,p_1,p_max,correct
./data/fairface/data/val_8185.jpg,1,0,0,0.7594968676567078,0.24050314724445343,0.7594968676567078,0
./data/fairface/data/67539.jpg,0,1,0,0.5395212769508362,0.4604787826538086,0.5395212769508362,1
./data/fairface/data/23206.jpg,1,0,1,0.29007843136787415,0.7099215984344482,0.7099215984344482,1
./data/fairface/data/77034.jpg,1,1,1,0.23596437275409698,0.7640356421470642,0.7640356421470642,1
./data/fairface/data/24853.jpg,0,1,0,0.8633420467376709,0.1366579234600067,0.8633420467376709,1
./data/fairface/data/73039.jpg,1,0,1,0.03322926536202431,0.9667707681655884,0.9667707681655884,1
./data/fairface/data/73709.jpg,0,0,1,0.02540820837020874,0.9745917916297913,0.9745917916297913,0
./data/fairface/data/3887.jpg,1,1,1,0.01840090937912464,0.9815990328788757,0.9815990328788757,1
./data/fairface/data/34443.jpg,1,1,1,0.127766415476799,0.8722335696220398,0.8722335696220398,1
./data/fairface/data/25556.jpg,0,0,0,0.58076012134552,0.41923993825912476,0.58076012134552,1
./data/fairface/data/val_8871.jpg,0,0,0,0.9983432292938232,0.0016567751299589872,0.9983432292938232,1
./data/fairface/data/41308.jpg,1,1,1,0.07756642997264862,0.9224335551261902,0.9224335551261902,1
./data/fairface/data/val_619.jpg,1,0,0,0.9944018721580505,0.005598137620836496,0.9944018721580505,0
./data/fairface/data/10534.jpg,1,0,0,0.788246750831604,0.2117532640695572,0.788246750831604,0
./data/fairface/data/34329.jpg,1,1,1,0.034030087292194366,0.9659698605537415,0.9659698605537415,1
./data/fairface/data/55080.jpg,0,1,0,0.8918737769126892,0.1081261858344078,0.8918737769126892,1
./data/fairface/data/15136.jpg,1,0,1,0.1639219969511032,0.8360779881477356,0.8360779881477356,1
./data/fairface/data/28929.jpg,1,1,1,0.024528147652745247,0.9754718542098999,0.9754718542098999,1
./data/fairface/data/37193.jpg,0,1,0,0.6389392018318176,0.3610607981681824,0.6389392018318176,1
./data/fairface/data/55375.jpg,1,1,1,0.057566992938518524,0.9424330592155457,0.9424330592155457,1
./data/fairface/data/41372.jpg,0,1,0,0.5044801831245422,0.49551984667778015,0.5044801831245422,1
./data/fairface/data/844.jpg,1,1,1,0.09629408270120621,0.9037059545516968,0.9037059545516968,1
./data/fairface/data/34060.jpg,1,0,1,0.04572264850139618,0.9542772769927979,0.9542772769927979,1
./data/fairface/data/val_8702.jpg,1,0,0,0.7593520879745483,0.24064794182777405,0.7593520879745483,0
./data/fairface/data/val_4654.jpg,1,0,1,0.29999998211860657,0.699999988079071,0.699999988079071,1
./data/fairface/data/21917.jpg,0,1,0,0.9775780439376831,0.02242193929851055,0.9775780439376831,1
./data/fairface/data/60134.jpg,1,1,1,0.002934782998636365,0.9970652461051941,0.9970652461051941,1
./data/fairface/data/62947.jpg,1,1,1,0.0014147991314530373,0.9985852241516113,0.9985852241516113,1
./data/fairface/data/50339.jpg,0,0,0,0.9936362504959106,0.006363812368363142,0.9936362504959106,1
./data/fairface/data/84644.jpg,0,1,1,0.1833512783050537,0.8166487812995911,0.8166487812995911,0
./data/fairface/data/39603.jpg,0,0,0,0.9983226656913757,0.0016773255774751306,0.9983226656913757,1
./data/fairface/data/86733.jpg,0,1,0,0.8709712624549866,0.12902875244617462,0.8709712624549866,1
./data/fairface/data/33198.jpg,0,0,0,0.9732370972633362,0.02676287107169628,0.9732370972633362,1
./data/fairface/data/47567.jpg,1,1,1,0.06680483371019363,0.933195173740387,0.933195173740387,1
./data/fairface/data/28173.jpg,0,0,0,0.9689440727233887,0.031055936589837074,0.9689440727233887,1
./data/fairface/data/27342.jpg,0,1,1,0.01651841215789318,0.9834815859794617,0.9834815859794617,0
./data/fairface/data/val_5135.jpg,1,1,1,0.10994095355272293,0.8900590538978577,0.8900590538978577,1
./data/fairface/data/64209.jpg,1,1,1,0.021790239959955215,0.9782097339630127,0.9782097339630127,1
./data/fairface/data/46084.jpg,1,0,0,0.7054436206817627,0.2945564091205597,0.7054436206817627,0
./data/fairface/data/22103.jpg,0,1,1,0.12830166518688202,0.8716983795166016,0.8716983795166016,0
./data/fairface/data/val_5659.jpg,1,0,0,0.6573013067245483,0.3426986634731293,0.6573013067245483,0
./data/fairface/data/15112.jpg,0,1,0,0.9893391728401184,0.010660815984010696,0.9893391728401184,1
./data/fairface/data/36821.jpg,1,1,1,0.029539454728364944,0.9704605937004089,0.9704605937004089,1
./data/fairface/data/77300.jpg,0,0,0,0.8451200127601624,0.15488003194332123,0.8451200127601624,1
./data/fairface/data/60178.jpg,0,0,0,0.663862943649292,0.3361370265483856,0.663862943649292,1
./data/fairface/data/22676.jpg,1,1,1,0.3044936954975128,0.6955063343048096,0.6955063343048096,1
./data/fairface/data/46419.jpg,0,0,0,0.7790212631225586,0.2209787368774414,0.7790212631225586,1
./data/fairface/data/38503.jpg,1,0,0,0.9501415491104126,0.04985838010907173,0.9501415491104126,0
./data/fairface/data/39499.jpg,1,1,1,0.004292668774724007,0.9957072734832764,0.9957072734832764,1
./data/fairface/data/72938.jpg,1,1,1,0.010778006166219711,0.9892219305038452,0.9892219305038452,1
./data/fairface/data/56685.jpg,1,0,1,0.16506212949752808,0.8349378705024719,0.8349378705024719,1
./data/fairface/data/61281.jpg,0,1,0,0.7570769786834717,0.2429230511188507,0.7570769786834717,1
./data/fairface/data/40249.jpg,0,1,1,0.07752437889575958,0.9224756360054016,0.9224756360054016,0
./data/fairface/data/64622.jpg,1,0,1,0.063467837870121,0.9365320801734924,0.9365320801734924,1
./data/fairface/data/13520.jpg,0,1,1,0.49055033922195435,0.5094497203826904,0.5094497203826904,0
./data/fairface/data/22248.jpg,1,1,1,0.026251552626490593,0.9737484455108643,0.9737484455108643,1
./data/fairface/data/26757.jpg,1,1,0,0.6343037486076355,0.3656962513923645,0.6343037486076355,0
./data/fairface/data/44875.jpg,1,0,0,0.9149527549743652,0.08504725247621536,0.9149527549743652,0
./data/fairface/data/66848.jpg,1,1,1,2.5836960048764013e-05,0.9999741315841675,0.9999741315841675,1
./data/fairface/data/8058.jpg,0,1,0,0.8672325611114502,0.13276739418506622,0.8672325611114502,1
