img_path,y_true,attr_true,y_pred,p_0,p_1,p_max,correct
data/fairface/data/val_8185.jpg,1,0,0,0.7933879494667053,0.20661206543445587,0.7933879494667053,0
data/fairface/data/67539.jpg,0,1,0,0.7770782709121704,0.22292174398899078,0.7770782709121704,1
data/fairface/data/23206.jpg,1,0,0,0.7449101209640503,0.2550898790359497,0.7449101209640503,0
data/fairface/data/77034.jpg,1,1,1,0.21275639533996582,0.7872436046600342,0.7872436046600342,1
data/fairface/data/24853.jpg,0,1,1,0.14221426844596863,0.857785701751709,0.857785701751709,0
data/fairface/data/73039.jpg,1,0,1,0.09440470486879349,0.9055953025817871,0.9055953025817871,1
data/fairface/data/73709.jpg,0,0,1,0.42766809463500977,0.5723319053649902,0.5723319053649902,0
data/fairface/data/3887.jpg,1,1,1,0.00010666987509466708,0.999893307685852,0.999893307685852,1
data/fairface/data/34443.jpg,1,1,1,0.0009382841526530683,0.9990617632865906,0.9990617632865906,1
data/fairface/data/25556.jpg,0,0,0,0.9760721325874329,0.023927845060825348,0.9760721325874329,1
data/fairface/data/val_8871.jpg,0,0,0,0.9731205701828003,0.026879392564296722,0.9731205701828003,1
data/fairface/data/41308.jpg,1,1,1,0.0010032195132225752,0.9989967942237854,0.9989967942237854,1
data/fairface/data/val_619.jpg,1,0,0,0.9854009747505188,0.014599003829061985,0.9854009747505188,0
data/fairface/data/10534.jpg,1,0,1,0.14491918683052063,0.8550808429718018,0.8550808429718018,1
data/fairface/data/34329.jpg,1,1,1,0.002994141075760126,0.9970058798789978,0.9970058798789978,1
data/fairface/data/55080.jpg,0,1,1,0.34591469168663025,0.6540852785110474,0.6540852785110474,0
data/fairface/data/15136.jpg,1,0,1,0.12066824734210968,0.8793317675590515,0.8793317675590515,1
data/fairface/data/28929.jpg,1,1,1,0.0168958380818367,0.9831042289733887,0.9831042289733887,1
data/fairface/data/37193.jpg,0,1,0,0.6301058530807495,0.3698941767215729,0.6301058530807495,1
data/fairface/data/55375.jpg,1,1,1,0.02112063765525818,0.9788793921470642,0.9788793921470642,1
data/fairface/data/41372.jpg,0,1,1,0.0014623445458710194,0.9985376596450806,0.9985376596450806,0
data/fairface/data/844.jpg,1,1,1,0.007523822132498026,0.9924761652946472,0.9924761652946472,1
data/fairface/data/34060.jpg,1,0,1,0.06160824000835419,0.9383918046951294,0.9383918046951294,1
data/fairface/data/val_8702.jpg,1,0,1,0.3077264428138733,0.6922735571861267,0.6922735571861267,1
data/fairface/data/val_4654.jpg,1,0,1,0.010822940617799759,0.9891770482063293,0.9891770482063293,1
data/fairface/data/21917.jpg,0,1,0,0.5461735725402832,0.453826367855072,0.5461735725402832,1
data/fairface/data/60134.jpg,1,1,1,0.0006302028778009117,0.9993698000907898,0.9993698000907898,1
data/fairface/data/62947.jpg,1,1,1,0.0034349272027611732,0.996565043926239,0.996565043926239,1
data/fairface/data/50339.jpg,0,0,0,0.9981094598770142,0.0018905389588326216,0.9981094598770142,1
data/fairface/data/84644.jpg,0,1,0,0.5184144377708435,0.4815855622291565,0.5184144377708435,1
data/fairface/data/39603.jpg,0,0,0,0.9966512322425842,0.003348726313561201,0.9966512322425842,1
data/fairface/data/86733.jpg,0,1,0,0.5615798234939575,0.4384201765060425,0.5615798234939575,1
data/fairface/data/33198.jpg,0,0,0,0.996605396270752,0.0033946114126592875,0.996605396270752,1
data/fairface/data/47567.jpg,1,1,1,0.04683385044336319,0.953166127204895,0.953166127204895,1
data/fairface/data/28173.jpg,0,0,0,0.981061577796936,0.018938418477773666,0.981061577796936,1
data/fairface/data/27342.jpg,0,1,1,0.15530018508434296,0.8446998596191406,0.8446998596191406,0
data/fairface/data/val_5135.jpg,1,1,1,0.0029189761262387037,0.9970809817314148,0.9970809817314148,1
data/fairface/data/64209.jpg,1,1,1,0.01679614931344986,0.9832038879394531,0.9832038879394531,1
data/fairface/data/46084.jpg,1,0,1,0.2829478979110718,0.7170521020889282,0.7170521020889282,1
data/fairface/data/22103.jpg,0,1,0,0.5592098832130432,0.4407901167869568,0.5592098832130432,1
data/fairface/data/val_5659.jpg,1,0,0,0.8998659253120422,0.10013405978679657,0.8998659253120422,0
data/fairface/data/15112.jpg,0,1,0,0.8406339287757874,0.15936604142189026,0.8406339287757874,1
data/fairface/data/36821.jpg,1,1,1,0.007676429580897093,0.9923235177993774,0.9923235177993774,1
data/fairface/data/77300.jpg,0,0,0,0.9851711392402649,0.014828911982476711,0.9851711392402649,1
data/fairface/data/60178.jpg,0,0,0,0.7153608202934265,0.2846391499042511,0.7153608202934265,1
data/fairface/data/22676.jpg,1,1,1,0.35692986845970154,0.6430701017379761,0.6430701017379761,1
data/fairface/data/46419.jpg,0,0,1,0.4846837520599365,0.5153161883354187,0.5153161883354187,0
data/fairface/data/38503.jpg,1,0,0,0.8081175684928894,0.1918824464082718,0.8081175684928894,0
data/fairface/data/39499.jpg,1,1,1,0.00703397486358881,0.9929660558700562,0.9929660558700562,1
data/fairface/data/72938.jpg,1,1,1,0.15921266376972198,0.8407873511314392,0.8407873511314392,1
data/fairface/data/56685.jpg,1,0,0,0.5719525218009949,0.42804744839668274,0.5719525218009949,0
data/fairface/data/61281.jpg,0,1,1,0.3126913607120514,0.687308669090271,0.687308669090271,0
data/fairface/data/40249.jpg,0,1,1,0.0043846676126122475,0.9956153631210327,0.9956153631210327,0
data/fairface/data/64622.jpg,1,0,1,0.02801278978586197,0.9719871878623962,0.9719871878623962,1
data/fairface/data/13520.jpg,0,1,1,0.3744007349014282,0.6255992650985718,0.6255992650985718,0
data/fairface/data/22248.jpg,1,1,1,0.01646260730922222,0.9835373759269714,0.9835373759269714,1
data/fairface/data/26757.jpg,1,1,1,0.06448894739151001,0.93551105260849,0.93551105260849,1
data/fairface/data/44875.jpg,1,0,0,0.9527061581611633,0.04729382321238518,0.9527061581611633,0
data/fairface/data/66848.jpg,1,1,1,0.00016853267152328044,0.9998314380645752,0.9998314380645752,1
data/fairface/data/8058.jpg,0,1,1,0.43351268768310547,0.5664872527122498,0.5664872527122498,0
data/fairface/data/27470.jpg,1,1,1,0.48441579937934875,0.5155841708183289,0.5155841708183289,1
data/fairface/data/69111.jpg,0,1,0,0.6121770143508911,0.3878230154514313,0.6121770143508911,1
data/fairface/data/2378.jpg,1,0,1,0.01113879308104515,0.9888612627983093,0.9888612627983093,1
data/fairface/data/val_9409.jpg,1,0,0,0.5945062637329102,0.40549370646476746,0.5945062637329102,0
data/fairface/data/47705.jpg,0,0,0,0.8051329255104065,0.1948670744895935,0.8051329255104065,1
data/fairface/data/33225.jpg,1,1,1,0.00021681614452973008,0.9997832179069519,0.9997832179069519,1
